Date,AAPL,AMD,BAC,CVX,JPM,KO,MSFT,NVDA,PEP,XOM
2024-10-30,228.59835815429688,148.60000610351562,41.123497009277344,138.70529174804688,218.77114868164062,63.548885345458984,427.5291442871094,139.29229736328125,158.47386169433594,110.9023666381836
2024-10-31,224.43569946289062,144.07000732421875,40.64723205566406,139.42669677734375,216.34368896484375,62.960819244384766,401.6518859863281,132.7145538330078,158.34991455078125,110.9878921508789
2024-11-01,221.4552764892578,141.86000061035156,40.58891677856445,143.408447265625,217.33807373046875,62.6716194152832,405.6253356933594,135.35365295410156,157.88272094726562,109.24864959716797
2024-11-04,220.56112670898438,140.7100067138672,40.17097854614258,144.2516326904297,214.25747680664062,62.76801681518555,403.7374267578125,136.00343322753906,158.5978240966797,112.72712707519531
2024-11-05,221.99176025390625,141.66000366210938,40.70555114746094,143.72698974609375,215.92449951171875,63.018672943115234,406.7027587890625,139.8621063232422,160.03753662109375,113.05976867675781
2024-11-06,221.26651000976562,145.10000610351562,44.136558532714844,147.7649383544922,240.85198974609375,61.40873718261719,415.3219299316406,145.56016540527344,157.043701171875,114.99858093261719
2024-11-07,225.99545288085938,149.82000732421875,43.514503479003906,146.87489318847656,230.4403533935547,61.370174407958984,420.51123046875,148.8290557861328,156.36672973632812,115.14115905761719
2024-11-08,225.7269287109375,147.9499969482422,43.864418029785156,147.02479553222656,231.0252685546875,61.620819091796875,417.6546936035156,147.57943725585938,157.42506408691406,115.1031494140625
2024-11-11,223.0117645263672,147.35000610351562,44.78776931762695,146.6219482421875,233.2772216796875,61.080963134765625,413.1770324707031,145.21026611328125,156.61460876464844,114.494873046875
2024-11-12,223.0117645263672,143.6300048828125,44.57394027709961,145.48831176757812,233.5404510498047,60.92672348022461,418.13897705078125,148.2392120361328,156.69090270996094,114.38082885742188
2024-11-13,223.89691162109375,139.3000030517578,44.583656311035156,148.7018280029297,235.10023498535156,60.733909606933594,420.2839050292969,146.2199249267578,157.0723114013672,115.44527435302734
2024-11-14,226.98008728027344,138.83999633789062,44.612815856933594,151.58741760253906,235.79238891601562,60.30009841918945,421.9543762207031,146.7097625732422,157.46319580078125,115.52193450927734
2024-11-15,223.77757263183594,134.89999389648438,45.43898010253906,151.23141479492188,239.14596557617188,59.51923751831055,410.20184326171875,141.93138122558594,151.23715209960938,114.32416534423828
2024-11-18,226.7811737060547,138.92999267578125,45.40982437133789,152.14942932128906,238.8730010986328,59.63492202758789,410.95306396484375,140.1020050048828,150.96063232421875,115.28237915039062
2024-11-19,227.03973388671875,139.38999938964844,45.108516693115234,151.0515899658203,236.9817352294922,60.338661193847656,412.9595947265625,146.9596710205078,149.42556762695312,113.67257690429688
2024-11-20,227.75582885742188,137.60000610351562,44.768333435058594,152.6889190673828,234.72979736328125,60.72427749633789,410.6861572265625,145.84005737304688,151.35154724121094,115.29196166992188
2024-11-21,227.27845764160156,137.49000549316406,45.1571159362793,152.9728546142578,238.60977172851562,61.466575622558594,408.913330078125,146.6197967529297,152.8770751953125,116.83468627929688
2024-11-22,228.62110900878906,138.35000610351562,45.681968688964844,153.6637420654297,242.30455017089844,61.620819091796875,413.00372314453125,141.90139770507812,154.45980834960938,116.70053100585938
2024-11-25,231.6048126220703,141.1300048828125,46.16794967651367,151.77085876464844,244.0008087158203,62.064273834228516,414.7765808105469,135.9734344482422,155.46096801757812,114.95658874511719
2024-11-26,233.78289794921875,137.72000122070312,46.41094207763672,153.82464599609375,243.68887329101562,62.2281608581543,423.888427734375,136.87313842773438,154.6123809814453,113.04017639160156
2024-11-27,233.6536102294922,136.24000549316406,46.43037796020508,153.42713928222656,243.51339721679688,62.11248016357422,418.9363708496094,135.2936553955078,155.14630126953125,112.74313354492188
2024-11-29,236.04058837890625,137.17999267578125,46.17766571044922,153.2567901611328,243.44515991210938,62.24361038208008,419.4018249511719,138.2026824951172,155.8423309326172,113.03059387207031
2024-12-02,238.28829956054688,142.05999755859375,45.72085189819336,153.5217742919922,240.0623321533203,61.82593536376953,426.8498229980469,138.58255004882812,155.46096801757812,112.92518615722656
2024-12-03,241.3316650390625,141.97999572753906,45.507015228271484,153.24732971191406,238.66827392578125,61.69965744018555,427.0676574707031,140.2119903564453,154.1737823486328,112.75270080566406
2024-12-04,241.68972778320312,143.99000549316406,45.069637298583984,149.84014892578125,237.28395080566406,60.42720031738281,433.2280578613281,145.09033203125,152.7245330810547,109.5043716430664
